序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
22,私立大全文理短期補習班菁英國中部,2023-08-03,彰化縣彰化市中民街10號1-3樓,1、立案班牌與立案班址不符且未載明核准立案文號、2、違規招收全科課輔班及查無111年建築物公共安全檢查簽證申報資料等項。,限期改善件次,2023-08-31,府教社字第1120342106號
23,地球村出版有限公司彰化分公司附設彰化縣私立國際地球村美日語短期補習班,2023-08-03,彰化縣彰化市中正路二段109號3、4樓,經查該班修業期限、繳款收據格式不符及補習班服務契約書現場未出示等項,限期改善件次,2023-09-21,府教社字第1120370770號
24,彰化縣私立子優文理短期補習班,2023-08-02,彰化市埔北街239號1、2樓,"經查該班違規增設安親課輔班招生布旗(涉及安親課照情形) 、未依規定實施短期補習班補習服務契約及查無111年建築 物公共安全檢查簽證申報資料等項。",限期改善件次,2023-09-23,府教社字第1120382744號
25,私立建霖美語短期補習班,2023-08-02,永靖鄉瑚璉路160號1、2、3樓,1、立案招牌「建霖美語」與立案班名不符2、未依規定提供繳款收據3、未經核准擅自招生國中對象及國中英文、國中數學、國中理化及國中全科、國小數學等類科等項,限期改善件次,2023-08-31,府教社字第1120343838號
27,彰化縣私立吉利文理短期補習班,2023-07-27,彰化縣彰化市平和里向陽街224號1樓、2樓,"經查該班查無立案班牌、未懸掛立案證書及未與消費者簽 訂補習服務契約等違規項目。",限期改善件次,2023-08-03,府教社字第1120281588號
28,私立文哲文理短期補習班,2023-07-25,員林市合作街69號1-2樓,"1、立案證書未懸掛於補習班內足資辨識之明顯處、 2、未經核准擅自招生高中對象3、教職員工未於本縣短期補習班資訊管理系統更新、4、現場立案招牌「文哲文理補習班」 與立案班名不符且未載明核准立案文號",限期改善件次,2023-08-28,府教社字第1120335494號
29,私立崇倫美語短期補習班,2023-07-21,彰化市埔市街161號,招牌與立案班名不符且未載明核准立案文號、未經核准違規招生課輔班,限期改善件次,2023-08-09,府教社字第1120313503號
30,私立傑穎文理短期補習班,2023-07-21,彰化縣彰化市民族路271號1.2樓,招牌與立案班名不符且未載明核准立案文號、未經核准違規招生課輔班,限期改善件次,2023-07-28,府教社字第1120266569號
31,私立學明文理短期補習班,2023-07-18,彰化市中山路二段681號4樓,"查無立案班牌,補習班現況無營業.",限期改善件次,2023-08-15,府教社字第1120326308號
32,神曲文創整合行銷有限公司附設彰化縣私立博學門文理短期補習班,2023-07-18,彰化市仁愛路90號1-4樓,招牌與立案班名不符且未載明核准立案文號,限期改善件次,2023-08-15,府教社字第1120342106號
33,彰化縣私立鼎烽技藝文理短期補習班,2023-07-18,彰化市民族路135號1、2樓,該班現況查無立案班牌且為手作早點店，本府函文業者戶籍地，依限說明，未如期函復，將依規定辦理逕予撤銷立案。,限期改善件次,2023-07-28,府教社字第1120291251號
34,彰化縣私立智耕文理短期補習班,2023-07-14,彰化縣彰化市埔西街267號1樓、2樓,未依規定實施短期補習班補習服務契約及立案班牌未加註立案字號等項目。,限期改善件次,2023-07-18,府教社字第1120266569號
35,彰化縣私立佩珞拉技藝短期補習班,2023-07-13,彰化市和平路48號4樓,經查該班修業期限、繳款收據格式不符及補習班服務契約書現場未出示等項,限期改善件次,2023-07-25,府教社字第1120288520號
36,私立旗艦史丹佛美語短期補習班,2023-07-12,彰化市辭修路410號1.2.3樓,"經查該貴班招牌違規增設小一正音班、新進工讀生謝○朣及陳 ○軒等4員離職或異動未於補習班資訊管理系統登錄、未依 規定實施短期補習班補習服務契約及查無111年建築物公共安全檢查簽證申報資料等項。",限期改善件次,2023-08-22,府教社字第1120335203號
37,彰化縣私立小台大文理短期補習班,2023-07-07,員林市正興街8號1、2樓,1、未經核准擅自招生學齡前對象、2、立案證書未懸掛於補習班內足資辨識之明顯處及班牌被遮蔽無法辨識,限期改善件次,2023-08-07,府教社字第1120307799號
38,彰化縣私立恩杏文理短期補習班,2023-07-07,員林市三和里14鄰正興街2號1-4樓,未經核准擅自招生學齡前對象,限期改善件次,2023-08-07,府教社字第1120307707號
39,彰化縣私立璦麗斯特文理短期補習班,2023-07-05,彰化縣員林市和平東街一段57巷24號1樓、2樓,繳款收據格式不符,限期改善件次,2023-07-27,府教社字第1120290895號
40,私立艾蒂兒美語短期補習班,2023-07-05,彰化市介壽南路10號1-2樓,"經查該班廣告違規增設課輔班及未依規定實施短期補習班 補習服務契約（112年補習班補習服務契約現場未出示）等項。",限期改善件次,2023-08-04,府教社字第1120301353號
41,私立東佑機電短期補習班,2023-07-05,員林市日泰街36號1-2樓,招牌未依規定書寫,限期改善件次,2023-07-27,府教社字第1120291043號
42,彰化縣私立韻杰文理短期補習班,2023-07-03,彰化市介壽北路178號1、2樓,"經查該班違規增設三樓教室1間、招生廣告違規招收安親班 (涉及安親課照情形)幼兒美語班及成人家教等班、未依規 定實施短期補習班補習服務契約及查無111年建築物公共安 全檢查簽證申報資料等項。",限期改善件次,2023-08-02,府教社字第1120293556號
43,彰化縣私立德馨文理短期補習班,2023-06-29,彰化市民族路159號1-2樓,經查該班違規增設三樓教室1間、未出示112年補習班服務契約、貴班發生未成年顏姓男學生涉及性騷擾同班未成年施姓男同學情事，且查無112年補習班性騷擾防治聲明啟事及處理辦法等項。,限期改善件次,2023-07-13,府教社字第1120266559號
44,私立瑛瑛美術短期補習班,2023-06-27,彰化市南郭路二二○號一樓,現況查無立案班牌，且無補習班經營跡象。,限期改善件次,2023-08-18,府教社字第1120326308號
45,彰化縣私立達爾文兒童學苑文理短期補習班,2023-06-27,彰化市民生路361、363號1、2樓,經查該班違規增設三樓教室、未依規定實施短期補習班補習服務契約及立案班牌未加註立案字號等違規項目。,限期改善件次,2023-07-03,府教社字第1120253342號
46,私立埔上文理短期補習班,2023-06-21,埔心鄉員鹿路二段三八五號,現況查無立案班牌，且無經營跡象。,限期改善件次,2023-07-24,府教社字第1120280619號
47,私立育英達美語短期補習班,2023-06-21,社頭鄉員集路2段539號1.2樓,1、立案招牌「育英達美語補習班」與立案班名不符且未載明核准立案文號2、未經核准違規招生國小對象,限期改善件次,2023-07-27,府教社字第1120295206號
48,私立捷登短期補習班,2023-06-20,二林鎮四維街171號1-2樓,經查該班未懸掛立案招牌,限期改善件次,2023-07-26,府教社字第1120290717號
49,私立宏博理化短期補習班,2023-06-17,"彰化縣和美鎮西園路26號1 樓","有關民眾反映該班疑似侵犯他人智慧 財產權一案，查有貴班負責人陳○妤涉案.",限期改善件次,2023-06-23,府教社字第1120215936號
50,彰化縣私立莉特文理短期補習班,2023-06-15,彰化市忠誠路55號1、2樓,"查有該班未依規定實施短期補習班補習服務契 約、違規增設三樓教室及招收國小學生30人涉及安親課 照情形）等違規項目。",限期改善件次,2023-06-21,府教社字第1120224880號
51,彰化縣私立弘博文理短期補習班,2023-06-13,和美鎮西園路24號1-2樓,經查該班招牌名稱與核准立案證書所載名稱不符及未與消費者簽訂補習服務契約,限期改善件次,2023-06-14,"府教社字第1120215936A 號"
52,彰化縣私立柏成文理短期補習班,2023-05-31,彰化縣員林市三和里和平東街一段152號1樓、2樓,1、該班繳款收據格式不符、2、立案證書未張貼明顯處。,限期改善件次,2023-06-08,府教社字第1120070627號
53,彰化縣私立培育文理短期補習班,2023-05-31,埔心鄉舊館村新館路650巷5號,班牌未依規定書寫。,限期改善件次,2023-06-08,府教社字第1120062051號
54,私立易通文理短期補習班,2023-05-31,彰化縣員林市靜修路71-3號1.2樓,1、繳款收據格式不符、2、補習班服務契約書現場未出示、3補習班班牌未依規定書寫。,限期改善件次,2023-06-01,府教社字第1120209751號
55,彰化縣私立大智文理技藝短期補習班,2023-05-24,田尾鄉饒平村中正路一段27、29號1、2樓,1、教師離職，未於本縣補習班資訊管理系統更新、2、繳款收費項目違規收取餐點費，違規經營安親課輔。,限期改善件次,2023-06-12,府教社字第1120218003號
56,私立陳志文理短期補習班,2023-05-23,田中鎮福安路246號1.2樓,現場立案招牌「陳志文理補習班」與立案班名不符,限期改善件次,2023-06-16,府教社字第1120233182號
57,彰化縣私立樂奇文理短期補習班,2023-05-19,彰化縣員林市明德街50號1樓、2樓,擴充班舍已改善，現場查無招生安親字眼及未核准科目及對象。,限期改善件次,2023-05-26,府教社字第1120185532A號
58,彰化縣私立文揚文理短期補習班,2023-05-16,彰化縣二林鎮建興街41號1.2樓,1.未經核准擅自招生國小對象、2.未經核准擅自擴充班舍,限期改善件次,2023-05-30,府教社字第1120205039號
59,私立梅花鹿美語短期補習班,2023-05-15,彰化縣彰化市雲長路91號1-3樓,招牌與立案班名不符且未載明核准立案文號、未經核准違規招生課輔班,限期改善件次,2023-05-23,府教社字第1120168679號
60,彰化縣私立弘智文理短期補習班,2023-05-11,田中鎮員集路二段457號1.2.3樓,1、公安申報書現場未出示、2未與消費者簽訂補習班補習服務契約書。,限期改善件次,2023-05-18,府教社字第1120072078號
61,彰化縣私立經典文理短期補習班,2023-05-09,彰化縣社頭鄉舊社村清水岩路269號1樓、2樓,1、立案招牌未載明核准立案文號2、違規招生安親課輔班3、未經核准擅自招生類科及招生對象,限期改善件次,2023-05-19,府教社字第1120182268號
62,彰化縣私立高臣文理短期補習班,2023-05-05,彰化市中正路二段666巷35號1.2樓,"經查該班立案班牌未加註立案字號、未依規定實施短期補 習班補習服務契約、112消防設備檢修申報資料現場未出示 及查無111年建築物公共安全檢查簽證申報資料等項。",限期改善件次,2023-06-05,府教社字第1120211481號
63,私立鴻毅文理短期補習班,2023-05-03,員林市林森路411號1.2.3樓,1、繳款收據格式不符2未與消費者簽訂補習服務契約書。,限期改善件次,2023-05-17,府教社字第1120098927號
64,聯合成功教育事業股份有限公司附設彰化縣私立翔宇文理短期補習班,2023-05-02,彰化市光復路100號1-7樓,教師李○婷於109年6月到班任職，未以該師最近3個月內核發之良民證於補習班資訊管理系統登錄及未依規定實施短期補習班補習服務契約等項。,限期改善件次,2023-05-08,府教社字第1120168504號
65,施毓廷文教事業有限公司附設彰化縣私立家因英語短期補習班,2023-05-01,北斗鎮民族路42之1號1、2、3樓,,限期改善件次,2023-05-08,府教社字第1120167475號
66,私立冠軍文理短期補習班,2023-04-25,鹿港鎮復興路139號1.2樓,"經查該班違規增設三樓教室、英文教師張○茗於112年3月1 日到職，未以該師最近3個月內核發之良民證於補習班資訊管理系統登錄、且查無112年補習班性騷擾防治聲明啟事及 處理辦法等項。",限期改善件次,2023-04-28,府教社字第1120161197號
67,私立大全文理短期補習班,2023-04-21,彰化市中民街1之4號1、2、3樓,"經查該班查無立案班牌、增設四樓教室1間、未與消費者簽訂補 習服務契約及查有招收國小學生31人等違規項目。",限期改善件次,2023-05-19,府教社字第1120168340A號
68,彰化縣私立駿勝文理短期補習班,2023-04-17,彰化市長順街60號1、2樓,"經查貴班違規增設二樓教室1間（立案核准1間教室；現場 二樓查有教室共2間）及未依規定實施短期補習班補習服務契約等",限期改善件次,2023-04-21,府教社字第1120147680號
69,私立志佳學苑文理短期補習班,2023-04-15,伸港鄉彰新路七段721號,1、立案班牌及班址與立案班名不符且未載明核准立案文號、2、違規招收安親課輔。,限期改善件次,2023-06-23,府教社字第1120164602號
70,彰化縣私立徐樂文理短期補習班,2023-04-13,和美鎮和卿路57號1.2樓,"經查貴班違規增設二樓教室1間（立案核准1間教室；現場 二樓查有教室共2間）。",限期改善件次,2023-04-18,府教社字第1120143086號
71,彰化縣私立周萱文理短期補習班,2023-04-13,伸港鄉新港村和平路2號1樓、2樓,"經查該班違規增設三樓教室1間、課輔教室提供點心（涉及 安親課照情形）、查無補習班性騷擾防治聲明啟事及處理 辦法及未依規定實施短期補習班補習服務契約等項。",限期改善件次,2023-05-16,府教社字第1120179113號
72,彰化縣私立愛象文理短期補習班,2023-04-12,員林市黎明里光明街2號1、2樓,1、該班繳款收據格式不符、2、未於本縣補習班資訊管理系統更新。,限期改善件次,2023-05-08,府教社字第1120172371號
