序號,補習班名稱,稽查日期,班址,違規情形,處理情形,發文日期,發文字號
880,私立潤音樂器音樂短期補習班,2004-07-12,"西屯區407文心路三段138之8號1-4F **工務局列管複查,構造設備未符規定",工務、消防不符規定、未立案,糾正件次(列入違規紀錄),2004-07-16,0930112830
881,私立新愛德斯美語會話短期補習班,2004-07-09,"台中市南屯區408大墩南路398號1~2樓 **6/3電檢,招收4.5歲幼兒",工務不符規定、未經核准擅自增加班舍至三樓,糾正件次(列入違規紀錄),2004-07-13,0930110386
882,私立佳音英語補習班短期補習班,2004-07-06,西區三民路一段176-2號四樓違規使用,未經核准擅自增設類科擴充班舍4樓教室2間使用,限期改善件次,2004-07-12,0930109770
883,私立文心文理短期補習班,2004-06-28,西屯區文心路三段64號1-3樓,工務不符合規定,糾正件次(列入違規紀錄),2004-07-06,0930105750
884,私立高僑文理短期補習班,2004-06-18,"西區三民路一段172之1號1~2樓、170號3樓之2 **特教課",消防不符規定2.未經核准擅自增設班級,限期改善件次,2004-06-25,0930100395
885,私立高僑才藝中心,2004-06-18,"西區三民路一段172之2號1~4樓 **特教課",消防不符規定2.未經核准增設班級,限期改善件次,2004-06-25,0930100400
886,私立保昕才藝中心,2004-06-16,"南區復興路二段153號2樓**03-19 *招生（為國小）對象不符",招生（為國小）對象不符,糾正件次(列入違規紀錄),2004-06-21,0930097297
887,私立弘安文理短期補習班,2004-06-14,"台中市北區404漢口路三段22號1~3樓  **複檢,擅自擴班,招收國小幼童","擅自擴班,招收國小幼童",限期改善件次,2004-06-21,0930097306
888,振大文理,2004-06-02,南屯區文心南二路447號,大門深鎖,限期改善件次,2004-06-10,0930091298
889,私立希望之星才藝中心,2004-05-28,台中市北屯區406北屯路388號1樓**積欠勞保費，原擴大違規複查,未經核准擅自增設班級三班未規定招生,糾正件次(列入違規紀錄),2004-06-04,
890,私立大自然科學作品製作短期補習班,2004-05-27,西區英才路641號1~3樓,未經核准擅自增設班級,糾正件次(列入違規紀錄),2004-06-02,0930086471
891,私立恭耀電腦附設美語短期補習班,2004-05-26,東區大智路298之1號1~2樓**市民檢舉複查.三樓擴大,未經核准擅自擴充班舍、工務、消防不符規定,糾正件次(列入違規紀錄),2004-06-02,0930086538
892,私立宏杰美語會話短期補習班,2004-05-25,台中市西屯區407烈美街59號1~2樓、61號1~2樓,消防不符規定,限期改善件次,2004-06-04,0930087677
893,私立嘉嘉英日語短期補習班,2004-05-21,"西屯區甘肅路一段194號1~4樓 **複查,消防不合",消防不符規定未經核准擅自增設班級,糾正件次(列入違規紀錄),2004-05-27,0930083285
894,私立聖元電腦附設美語短期補習班,2004-05-19,"台中市北屯區406東山路一段220之8號1~2樓  **複查,擅自擴班至3樓",廣告物未申請設立許可,糾正件次(列入違規紀錄),2004-05-24,0930080858
895,私立培育美語短期補習班,2004-04-20,東區玉皇街21號1樓、2樓**擅自擴大營業,消防安全設備不合規定，原立案班址為玉皇街23號1樓、2樓之2，未經核准擅自擴充班舍至玉皇街21號1、2樓,停止招生三個月,,
896,私立恭耀電腦附設美語短期補習班,2004-04-20,東區大智路298之1號1~2樓**3/30計畫室移檢舉案擴大,消防安全設備不合規定，原立案班址為大智路298之1號1~2樓，未經核准擅自擴充班舍至大智路298之1號3樓,限期改善件次,2004-04-30,0930067276
897,私立大東海法商短期補習班,2004-04-16,中區中山路16號1~4樓/**18號擴大?,工務消防不符2.未經核准擅自擴充班舍至中山路18號1F,限期改善件次,2004-04-027,0930065661
898,私立成榮電腦附設美語短期補習班,2004-04-15,北屯區雷中街2之5號1-4樓**,未出示廣告物使用許可內部裝使用許可消防安全設備不符規定2f應設避難器具請將小哈波美語電腦中清分校招牌拆除,限期改善件次,2004-04-26,0930064679
899,私立大功文理短期補習班,2004-04-13,"南區台中路26號2-4樓**擅自擴充台中路22號1樓 26號5.6.7",原立案班址為台中路26號2~4樓，未經核准擅自擴充班舍至台中路26號1樓2.工務、消防不符規定,停止招生三個月,2004-04-22,0930063159
900,私立西華中國語文英日語會話短期補習班,2004-04-08,北區太平路28之5號8樓之5之6、9樓之14之15**,班名招牌未照規定書寫,限期改善件次,2004-04-15,0930058928
901,文大文理短期補習班,2004-04-05,台中市南屯區408文山東巷11之15號1~2樓,未經核准擅自增設班級,限期改善件次,2004-04-13,0930057690
902,私立文亮美語短期補習班,2004-04-01,台中市南屯區408大光街6號1樓,原立案班址為南屯區大光街6號1樓，未經核准擅自擴充班舍至南屯區大光街6號2-3樓2.2-3樓未設避難方向指示&amp;#28783;3.消防安全設備不符規定,糾正件次(列入違規紀錄),2004-04-08,0930054909
903,私立同心電腦附設美語會話短期補習班,2004-03-31,北屯區昌平路二段9之1號1~3樓**,招生科目、班級數與核准立案內容不符，違規招收幼兒，二、三樓逃生路線擺放課桌椅從事安親業務,停止招生三個月,2004-04-05,0930052117
904,私立大樹美語短期補習班,2004-03-31,南屯區大墩十七街19號1-2樓**,乾粉滅火器無壓力一具２。標示設故障三具3.未依照規定招生懸掛美語學校,限期改善件次,2004-04-05,0930052113
905,私立畢詩麥美容短期補習班,2004-03-24,南屯區文心路一段414號1-4樓**,消防安全設備不符規定,限期改善件次,2004-03-31,0930049298
906,私立昕昕心算短期補習班,2004-03-23,北屯區大連路三段92號1~4樓**,1-4樓滅火器藥劑均過期2.未維護建築物構造及設備安全,限期改善件次,2004-03-26,0930047598
907,私立小丹佛美術附設美語會話短期補習班,2004-03-23,台中市北屯區406陳平路173號1~4樓**市長指示是否託收幼兒,消防設備不合規定，未依學則辦理補習教育，違規招收幼兒，且未置教職員名冊及學員名冊，招生科目、開課班級數與核准立案內容不符。,限期改善件次,2004-03-26,0930047587
908,私立保昕才藝中心,2004-03-19,台中市南區402復興路二段153號2樓**招生（為國小）對象不符,"未經核准擅自招收學齡前幼童上課,且擅自增設美語科",糾正件次(列入違規紀錄),2004-03-24,0930045903
909,私立小牛津美語會話、中國語文短期補習班,2004-03-18,台中市西屯區成都路279之2號B1,原立案班址為西屯區成都路279之2號B1並不得招收國小以下學童，未經核准擅自擴大班舍至279-1、279-3及279-11號，並違規招收國小學童於地下室授課。2.違規使用建築物3.廣告物未申請設立許可4.消防安全設備不符規定5.未依規定辦理消防安全設備檢修申報,限期改善件次,2004-03-24,0930045918
910,私立衛斯理美語短期補習班,2004-03-10,台中市南屯區408黎明路二段606巷23號1-3樓,違規使用建築物未維護建築物構造及設備安全廣告物未申請設立許可增違章建築2.未經核准擅自擴充班舍4樓及黎明路二段606號25號1-3F,糾正件次(列入違規紀錄),2004-03-15,0930039662
911,私立學譽美語會話短期補習班,2004-03-09,南屯區文心路一段294號1~3樓**擴大,廣告物未設立許可增建違章築2.未依規定辦理消安全設備檢修申報3.班名招牌及立案字號未照規定書寫,限期改善件次,2004-03-12,0930039360
912,無,2004-03-09,"南區國光路218-1號***2/11王   檢舉",未開門有招牌方圓兒童圍棋招生中廣告布旗,限期改善件次,2004-03-12,0930039710
913,私立偉志電腦短期補習班,2004-03-08,台中市東區401復興路四段82號(1樓)、82號8樓,違規使用建築物廣告物未申請設立許可2.未經核准擅自增設擴充班舍至82號2F、3.邗登、傳播、印發或張貼誇大渲染之招生宣傳文字、圖表者4.未依照規定招生、收費、退費或招生行為不當者,糾正件次(列入違規紀錄),2004-03-18,0930042939
914,私立伯大尼英日語會話短期補習班,2004-03-05,南屯區文心南二路237號1~4樓、B1**檢舉招幼托業務2/23,未依照規定招生,限期改善件次,2004-03-12,0930039342
915,私立福爾摩沙地球村英日語會話短期補習班,2004-03-04,台中市西區403台中港路一段247號1樓2樓及10樓**二樓為教室,未維護建築物構造及設備安全、防火區劃分間牆擅自變更改造、滅火器未懸掛及設標示牌、擅自變更班級數、學生人數超過規定容量、立案證書未懸掛、教職員及學生名冊未置於班內備查。,限期改善件次,2004-03-10,0930037573
916,私立同心電腦附設美語會話短期補習班,2004-03-04,台中市北屯區406昌平路二段9之1號1~3樓,1.招生科目、班級數與核准立案內容不符，違規招收幼兒，二、三樓逃生路線擺放課桌椅從事安親業務2.工務消防不府規定,糾正件次(列入違規紀錄),2004-03-10,0930037575
917,私立翰學士文理短期補習班,2004-03-04,台中市西區403東興路三段126之3號4樓,未維護建築物構造及設備安全，未經核准擅自增設類科、班級,限期改善件次,2004-03-11,0930037567
918,私立安迪兒珠心算附設美語會話短期補習班,2004-03-03,台中市南區美村路二段252之2號1~2樓**招學前,未經核准擅自招收學齡前幼童2.廣告物未申請設立許可,糾正件次(列入違規紀錄),2004-03-10,0930037553
919,私立伊莉莎白英語會話短期補習班,2004-03-03,台中市西區403大忠街97號1樓,未經核准擅自擴充班舍至97號2樓使用，消防設備不合規定。違規使用建築物,停止招生三個月,2004-03-11,0930038995
920,私立東林文理短期補習班,2004-02-26,"北屯區東山路1段216之19號 **消通59號  地下室擴大",違反土地使用分區管制規定廣告物未申請設立許可2.原立案班址為東山路一段216之19號1~3樓，未經核准擅自擴充班舍至東山路一段216之19號4樓,糾正件次(列入違規紀錄),2004-03-02,0930033081
921,私立立英文理短期補習班,2004-02-26,"北屯區東山路1段216之24之1號1~3樓**消通58號 地下室擴大",原立案班址為東山路一段216之24之1號1~3樓，未經核准擅自擴充班舍至東山路一段216之24之1號4樓及地下一樓,糾正件次(列入違規紀錄),2004-03-02,0930033090
922,私立弘安文理短期補習班,2004-02-25,北區漢口路三段22號1~3樓,原立案班址為漢口路三段22號1~3樓，未經核准擅自擴充班舍至漢口路三段22號1~3樓，且違規招收國小學童,糾正件次(列入違規紀錄),2004-03-03,0930033988
923,私立文德美語電腦短期補習班,2004-02-19,台中市西屯區青海路三段126號1~4樓,原立案班址為青海路三段126號1-4樓，擅自擴大班舍至124號1-4樓，消防安全設備不合規定、違反土地使用分區管制規定,糾正件次(列入違規紀錄),2004-02-25,0930029705
924,私立大佳文理短期補習班,2004-02-18,東區台中路131號2樓、5樓**招生項目不符,未依規定辦理消防安全設備檢修申報，未經核准擅自增設類科,糾正件次(列入違規紀錄),2004-03-02,0930032645
925,佳麗世界企業有限公司附設台中市私立佳儷舞蹈短期補習班,2004-02-12,南屯區五權西路二段232號2~3樓**存證信檢,未按立案規程及學則招生（從事零售業務）2.未出示公共意外險保單,糾正件次(列入違規紀錄),2004-02-23,0930027218
926,私立傑瑞富文理短期補習班,2004-02-03,重慶路391之4號1-3樓**複,1.廣告物未申請設立許可2.增建違章建築3.未出示公共意外險保單4.立案證書及班牌未依規定懸掛,限期改善件次,2004-02-10,0930020130
927,私立米奇才藝中心,2004-02-02,東英七街71號1-4樓*複檢5樓,1.廣告物未申請設立許可2.防火管理人.消防防護計畫未依規定辦理3.未經核准擅自增設擴充班舍至班址五樓,限期改善件次,2004-03-15,0930039576
928,私立手牽手美語會話短期補習班,2004-01-29,"北屯區陳平路56巷24弄2號1樓 (門牌整編：北屯區406陳平一街71巷2號1樓)",違反土地使用分區管制規定廣告物未申請設立許可增建違章建築未經核准擴充班舍至陳平街73號1F,停止招生三個月,2004-02-04,0930016328
929,私立育聲英語會話短期補習班,2004-01-28,西屯區長安路二段70巷99號1樓***停業?,檢查時為住家巳無補習班,限期改善件次,2004-2-04,0930016869
930,私立偉志電腦短期補習班,2004-01-27,"台中市東區復興路四段82號1樓、82號8樓 **消費爭議",1.違反土地使用分區管制規定廣告物未申請設立許可未出示公共安全申報通知書及內部裝修使用許可2.未提示防火管理人資料3.未經核准擴充班舍,限期改善件次,2004-02-04,0930017443
